gender,age,income_bracket,occupation_group,marital_status,investment_propensity,product_amt
여,30대,3000만원미만,전문직,기혼,안정형,1454000
남,60대,5000만원미만,사무종사자,기혼,위험중립형,5563000
여,20대,3000만원미만,서비스업,기혼,위험중립형,1913000
여,30대,5000만원미만,서비스업,미혼,안정형,5351000
여,30대,1000만원미만,전문직,미혼,위험중립형,548000
남,30대,5000만원미만,전문직,미혼,위험중립형,4987000
남,60대,5000만원미만,자영업,미혼,공격투자형,7764000
여,30대,3000만원미만,전문직,기혼,위험중립형,3119000
여,30대,3000만원미만,기타,기혼,적극투자형,1715000
남,30대,3000만원미만,자영업,기혼,위험중립형,3213000
남,50대,10000만원미만,서비스업,기혼,적극투자형,21719000
남,30대,10000만원미만,전문직,기혼,위험중립형,17083000
여,40대,3000만원미만,자영업,기혼,안정추구형,1975000
남,50대,10000만원이상,자영업,기혼,안정추구형,74276000
남,60대,3000만원미만,사무종사자,기혼,적극투자형,3054000
여,20대,1000만원미만,기타,기혼,위험중립형,831000
남,30대,1000만원미만,전문직,미혼,적극투자형,993000
여,30대,3000만원미만,사무종사자,기혼,위험중립형,2325000
여,50대,1000만원미만,자영업,기혼,안정추구형,494000
여,40대,10000만원이상,서비스업,기혼,공격투자형,37684000
남,50대,3000만원미만,자영업,기혼,공격투자형,1545000
여,20대,3000만원미만,전문직,기혼,위험중립형,2028000
남,30대,5000만원미만,전문직,기혼,안정형,4956000
여,40대,3000만원미만,서비스업,미혼,안정추구형,1708000
남,40대,3000만원미만,사무종사자,기혼,위험중립형,2833000
남,50대,1000만원미만,자영업,미혼,안정추구형,793000
여,40대,5000만원미만,사무종사자,미혼,적극투자형,11655000
여,30대,3000만원미만,전문직,기혼,안정추구형,1824000
남,20대,10000만원이상,서비스업,기혼,위험중립형,32018000
남,30대,10000만원미만,기타,미혼,안정형,13964000
여,20대,5000만원미만,전문직,미혼,위험중립형,6891000
남,60대,10000만원미만,기타,미혼,안정형,16240000
남,60대,5000만원미만,자영업,기혼,위험중립형,7558000
남,40대,3000만원미만,서비스업,기혼,적극투자형,2538000
여,60대,5000만원미만,자영업,기혼,안정추구형,3744000
남,40대,10000만원이상,자영업,기혼,안정형,96592000
남,40대,3000만원미만,자영업,미혼,위험중립형,2078000
여,50대,3000만원미만,기타,기혼,적극투자형,3000000
여,30대,1000만원미만,서비스업,미혼,안정추구형,1212000
남,60대,5000만원미만,기타,기혼,안정형,6840000
남,40대,10000만원이상,서비스업,기혼,안정추구형,56948000
남,50대,5000만원미만,서비스업,기혼,안정추구형,3894000
남,50대,10000만원미만,사무종사자,기혼,안정형,9123000
여,50대,10000만원이상,서비스업,미혼,위험중립형,29599000
남,40대,3000만원미만,서비스업,미혼,적극투자형,5359000
여,30대,10000만원이상,기타,미혼,공격투자형,44394000
여,30대,10000만원미만,전문직,미혼,위험중립형,17801000
남,40대,3000만원미만,기타,기혼,안정형,2944000
여,40대,3000만원미만,서비스업,미혼,안정추구형,3624000
남,30대,10000만원이상,자영업,미혼,공격투자형,30394000
여,40대,10000만원이상,기타,미혼,적극투자형,32938000
남,40대,10000만원미만,기타,기혼,적극투자형,36663000
남,30대,10000만원미만,전문직,기혼,적극투자형,16428000
여,30대,10000만원미만,자영업,기혼,안정형,13913000
남,60대,1000만원미만,전문직,기혼,위험중립형,725000
여,40대,3000만원미만,전문직,기혼,공격투자형,2057000
남,20대,3000만원미만,사무종사자,미혼,위험중립형,3551000
남,40대,10000만원이상,서비스업,미혼,위험중립형,24108000
남,40대,3000만원미만,서비스업,기혼,안정형,2414000
여,40대,10000만원미만,자영업,기혼,적극투자형,6525000
남,30대,5000만원미만,서비스업,미혼,공격투자형,8580000
여,60대,1000만원미만,서비스업,기혼,공격투자형,1127000
여,30대,10000만원미만,전문직,기혼,위험중립형,14889000
남,60대,5000만원미만,사무종사자,기혼,안정추구형,7533000
남,30대,5000만원미만,서비스업,미혼,공격투자형,11698000
여,20대,3000만원미만,자영업,기혼,공격투자형,3471000
여,20대,3000만원미만,전문직,기혼,안정형,2555000
여,60대,10000만원미만,자영업,기혼,안정형,13814000
여,30대,5000만원미만,사무종사자,기혼,위험중립형,4980000
여,40대,3000만원미만,자영업,미혼,적극투자형,2687000
남,40대,3000만원미만,전문직,미혼,위험중립형,1761000
여,50대,10000만원이상,자영업,기혼,안정형,30225000
남,30대,5000만원미만,전문직,기혼,안정형,2685000
남,40대,5000만원미만,자영업,미혼,안정추구형,7228000
여,60대,10000만원이상,사무종사자,기혼,공격투자형,41497000
여,50대,10000만원이상,사무종사자,기혼,안정추구형,26612000
남,30대,1000만원미만,사무종사자,기혼,적극투자형,1001000
여,50대,3000만원미만,서비스업,미혼,적극투자형,3901000
여,50대,10000만원미만,기타,미혼,공격투자형,10910000
여,30대,5000만원미만,서비스업,미혼,적극투자형,4884000
남,40대,5000만원미만,서비스업,기혼,안정형,4934000
남,50대,3000만원미만,전문직,기혼,적극투자형,1778000
남,30대,5000만원미만,전문직,기혼,공격투자형,8472000
여,30대,10000만원미만,자영업,기혼,위험중립형,8576000
남,50대,5000만원미만,기타,미혼,적극투자형,4717000
여,50대,10000만원미만,자영업,기혼,적극투자형,18704000
남,40대,5000만원미만,전문직,미혼,안정형,15115000
여,30대,10000만원미만,기타,미혼,위험중립형,12904000
여,50대,5000만원미만,자영업,기혼,안정추구형,3934000
남,30대,10000만원미만,자영업,미혼,공격투자형,22637000
여,20대,5000만원미만,자영업,기혼,안정추구형,4893000
여,40대,5000만원미만,서비스업,미혼,안정추구형,5144000
여,20대,3000만원미만,사무종사자,기혼,안정형,1787000
남,40대,5000만원미만,자영업,미혼,위험중립형,9198000
남,40대,1000만원미만,전문직,기혼,적극투자형,660000
여,40대,3000만원미만,전문직,기혼,공격투자형,1998000
남,30대,3000만원미만,서비스업,미혼,위험중립형,2414000
여,40대,10000만원미만,전문직,기혼,공격투자형,9309000
여,50대,10000만원미만,기타,기혼,공격투자형,17835000
여,30대,10000만원이상,자영업,기혼,위험중립형,40809000
여,40대,5000만원미만,전문직,미혼,공격투자형,5814000
남,60대,10000만원미만,전문직,미혼,공격투자형,19853000
남,40대,3000만원미만,기타,미혼,위험중립형,2226000
여,30대,3000만원미만,사무종사자,미혼,안정추구형,757000
남,40대,10000만원미만,자영업,기혼,적극투자형,23366000
여,30대,1000만원미만,자영업,기혼,안정추구형,769000
여,20대,10000만원이상,사무종사자,기혼,공격투자형,61473000
남,30대,3000만원미만,기타,미혼,안정형,2888000
여,20대,10000만원미만,자영업,미혼,안정추구형,12281000
남,20대,3000만원미만,사무종사자,미혼,공격투자형,3276000
여,30대,10000만원미만,사무종사자,미혼,공격투자형,10955000
남,30대,5000만원미만,사무종사자,기혼,적극투자형,7895000
여,50대,10000만원미만,사무종사자,기혼,안정추구형,13561000
남,20대,5000만원미만,사무종사자,미혼,공격투자형,7048000
남,30대,3000만원미만,기타,기혼,위험중립형,2891000
남,20대,3000만원미만,전문직,미혼,적극투자형,5694000
여,30대,3000만원미만,전문직,미혼,위험중립형,1128000
남,50대,5000만원미만,사무종사자,미혼,공격투자형,5360000
여,40대,10000만원이상,전문직,기혼,안정추구형,19167000
여,40대,3000만원미만,사무종사자,미혼,적극투자형,2114000
남,50대,5000만원미만,서비스업,미혼,안정추구형,8537000
여,20대,1000만원미만,자영업,기혼,적극투자형,1448000
여,30대,3000만원미만,사무종사자,기혼,안정추구형,4095000
여,40대,1000만원미만,자영업,기혼,적극투자형,460000
남,30대,5000만원미만,사무종사자,기혼,안정추구형,2553000
여,30대,10000만원미만,서비스업,기혼,공격투자형,11246000
여,60대,10000만원미만,사무종사자,기혼,공격투자형,15421000
여,30대,10000만원미만,기타,미혼,적극투자형,12819000
남,60대,5000만원미만,전문직,기혼,공격투자형,4398000
남,50대,10000만원미만,자영업,기혼,위험중립형,13135000
남,30대,5000만원미만,전문직,기혼,안정추구형,6583000
남,20대,10000만원미만,자영업,기혼,적극투자형,10982000
여,30대,3000만원미만,기타,기혼,위험중립형,1634000
남,40대,3000만원미만,전문직,미혼,적극투자형,2427000
여,60대,5000만원미만,자영업,기혼,안정형,5214000
남,40대,3000만원미만,서비스업,미혼,안정형,1716000
남,50대,3000만원미만,서비스업,기혼,안정형,1536000
남,40대,5000만원미만,사무종사자,기혼,안정형,2918000
여,50대,10000만원미만,기타,미혼,안정추구형,23276000
여,20대,10000만원미만,전문직,미혼,안정추구형,27533000
남,40대,3000만원미만,사무종사자,미혼,안정추구형,1839000
남,30대,3000만원미만,전문직,기혼,위험중립형,2664000
남,50대,1000만원미만,자영업,기혼,안정추구형,765000
남,20대,3000만원미만,기타,기혼,적극투자형,2459000
여,20대,3000만원미만,전문직,기혼,안정추구형,1645000
여,60대,3000만원미만,기타,기혼,적극투자형,2411000
남,30대,10000만원미만,자영업,미혼,공격투자형,22957000
여,40대,1000만원미만,자영업,기혼,적극투자형,869000
여,60대,1000만원미만,서비스업,기혼,위험중립형,420000
여,40대,5000만원미만,전문직,기혼,위험중립형,4724000
여,40대,5000만원미만,사무종사자,미혼,공격투자형,7154000
남,40대,3000만원미만,기타,미혼,위험중립형,1669000
여,60대,5000만원미만,자영업,미혼,안정추구형,7239000
여,20대,1000만원미만,사무종사자,기혼,적극투자형,705000
여,60대,5000만원미만,자영업,기혼,안정형,5400000
여,50대,10000만원이상,자영업,기혼,안정추구형,22068000
남,60대,10000만원이상,사무종사자,기혼,위험중립형,41783000
남,50대,10000만원미만,사무종사자,미혼,안정추구형,12182000
남,40대,5000만원미만,서비스업,미혼,공격투자형,5379000
남,50대,10000만원미만,서비스업,미혼,공격투자형,18545000
남,50대,3000만원미만,전문직,기혼,공격투자형,5324000
남,20대,10000만원이상,기타,기혼,적극투자형,43023000
여,30대,5000만원미만,서비스업,기혼,위험중립형,3320000
여,50대,5000만원미만,전문직,미혼,안정추구형,4181000
여,50대,10000만원이상,자영업,기혼,공격투자형,61231000
여,40대,5000만원미만,기타,기혼,안정추구형,6657000
여,60대,5000만원미만,자영업,기혼,위험중립형,7208000
여,20대,3000만원미만,사무종사자,기혼,적극투자형,2706000
여,60대,1000만원미만,자영업,미혼,공격투자형,626000
여,50대,3000만원미만,사무종사자,미혼,안정형,2285000
여,60대,5000만원미만,서비스업,미혼,위험중립형,9271000
남,60대,1000만원미만,서비스업,기혼,적극투자형,1001000
여,20대,3000만원미만,기타,기혼,위험중립형,2572000
남,40대,10000만원미만,서비스업,기혼,적극투자형,12733000
남,30대,3000만원미만,사무종사자,미혼,안정형,1439000
여,40대,5000만원미만,자영업,기혼,적극투자형,3479000
남,40대,10000만원이상,사무종사자,미혼,안정추구형,41950000
여,30대,10000만원미만,자영업,기혼,안정추구형,6252000
남,60대,5000만원미만,서비스업,기혼,안정추구형,6673000
남,20대,5000만원미만,자영업,기혼,적극투자형,6325000
여,40대,3000만원미만,자영업,기혼,공격투자형,3547000
여,30대,3000만원미만,기타,기혼,안정형,1647000
남,50대,1000만원미만,기타,미혼,안정추구형,999000
여,30대,5000만원미만,전문직,미혼,안정추구형,5145000
남,30대,1000만원미만,자영업,미혼,안정추구형,440000
여,40대,5000만원미만,서비스업,미혼,공격투자형,9335000
여,40대,1000만원미만,사무종사자,미혼,안정추구형,564000
여,40대,10000만원미만,기타,기혼,위험중립형,14150000
남,40대,3000만원미만,전문직,기혼,안정형,1190000
